stop_id,stop_code,stop_name,tts_stop_name,stop_lat,stop_lon,location_type,parent_station,wheelchair_boarding
1395,831395,Moraga Way + Whitehall Dr,Moraga Way and Whitehall Drive,37.847058,-122.151937,0,,0
1388,831388,Moraga Way + Woodland Rd,Moraga Way and Woodland Road,37.85619,-122.155215,0,,0
1182,831182,Moraga Rd + Silver Springs Rd,Moraga Road and Silver Springs Road,37.881788,-122.11981,0,,0
1387,831387,Moraga Way + Valley View Dr,Moraga Way and Valley View Drive,37.857651,-122.157699,0,,0
1346,831346,Moraga Rd + Via Granada Dr,Moraga Road and Via Granada Drive,37.872361,-122.123824,0,,0
1347,831347,Moraga Rd + Via Granada Dr,Moraga Road and Via Granada Drive,37.872378,-122.123982,0,,1
1001,831001,Mountain View Blvd + Mynah Ct,Mountain View Boulevard and Mynah Court,37.886753,-122.034584,0,,0
1311,831311,Morello Ave + Village Oaks Dr,Morello Avenue and Village Oaks Drive,37.997388,-122.10028,0,,1
2083,832083,Montego + Ygnacio Valley Rd,Montego and Ygnacio Valley Road,37.90859,-122.049557,0,,1
1313,831313,Muir Rd + Center Ave,Muir Road and Center Avenue,37.994628,-122.118691,0,,1
1314,831314,Muir Rd + Center Ave,Muir Road and Center Avenue,37.995013,-122.118539,0,,1
1319,831319,Muir Rd + Fountainhead Ct,Muir Road and Fountainhead Court,37.990415,-122.083432,0,,1
1316,831316,Muir Rd + Fountainhead Ct,Muir Road and Fountainhead Court,37.99055,-122.084167,0,,0
1318,831318,Muir Rd + Glacier Dr,Muir Road and Glacier Drive,37.990308,-122.086352,0,,1
1320,831320,Muir Rd + Sweetwater Dr,Muir Road and Sweetwater Drive,37.991221,-122.077809,0,,0
1315,831315,Muir Rd + Sweetwater Dr,Muir Road and Sweetwater Drive,37.99123,-122.078524,0,,2
1804,831804,N Broadway + Arroyo Way,North Broadway and Arroyo Way,37.905248,-122.061199,0,,1
1801,831801,N Broadway + Carlback Ave,North Broadway and Carlback Avenue,37.903865,-122.061279,0,,1
1802,831802,N Broadway + Civic Dr,North Broadway and Civic Drive,37.901775,-122.060842,0,,1
1716,831716,N Broadway + Lincoln Ave,North Broadway and Lincoln Avenue,37.901513,-122.060584,0,,1
1803,831803,N Broadway + S Carlback Ave,North Broadway and South Carlback Avenue,37.904246,-122.06108,0,,1
1800,831800,N Broadway + Ygnacio Valley Rd,North Broadway and Ygnacio Valley Road,37.906186,-122.061477,0,,1
1813,831813,N California Blvd + California Plaza,North California Boulevard and California Plaza,37.908458,-122.065909,0,,1
1810,831810,N California Blvd + Bonanza St,North California Boulevard and Bonanza Street,37.89988,-122.063622,0,,1
1807,831807,N California Blvd + Bonanza St,North California Boulevard and Bonanza Street,37.898975,-122.063599,0,,1
1811,831811,N California Blvd + Cole Ave,North California Boulevard and Cole Avenue,37.902165,-122.064497,0,,1
1805,831805,N California Blvd + Cole Ave,North California Boulevard and Cole Avenue,37.902492,-122.064949,0,,1
1812,831812,N California Blvd + Lacassie Ave,North California Boulevard and Lacassie Avenue,37.903522,-122.065293,0,,1
1809,831809,N California Blvd + Mt Diablo Blvd,North California Boulevard and Mount Diablo Boulevard,37.897928,-122.063067,0,,1
1806,831806,N California Blvd + Trinity Ave,North California Boulevard and Trinity Avenue,37.901203,-122.064492,0,,1
1824,831824,N Civic Dr + Brio Dr,North Civic Drive and Brio Drive,37.908748,-122.058755,0,,1
2191,832191,N Civic Dr + Brio Dr,North Civic Drive and Brio Drive,37.908896,-122.058457,0,,1
2190,832190,N Civic Dr + Brio Dr,North Civic Drive and Brio Drive,37.908441,-122.058496,0,,1
1818,831818,N Civic Dr + Deodora Way,North Civic Drive and Deodora Way,37.915063,-122.05945,0,,1
1821,831821,N Civic Dr + Deodora Way,North Civic Drive and Deodora Way,37.914975,-122.059649,0,,1
1817,831817,N Civic Dr + Parkside Dr,North Civic Drive and Parkside Drive,37.912686,-122.059809,0,,1
1822,831822,N Civic Dr + Parkside Dr,North Civic Drive and Parkside Drive,37.912305,-122.060127,0,,1
1816,831816,N Civic Dr + Pine St,North Civic Drive and Pine Street,37.910668,-122.05949,0,,1
1823,831823,N Civic Dr + Pine St,North Civic Drive and Pine Street,37.910406,-122.05955,0,,1
1819,831819,N Civic Dr + Walden Rd,North Civic Drive and Walden Road,37.916935,-122.059143,0,,1
1820,831820,N Civic Dr + Walden Rd,North Civic Drive and Walden Road,37.916763,-122.059352,0,,1
1814,831814,N Civic Dr + Ygnacio Valley Rd,North Civic Drive and Ygnacio Valley Road,37.907278,-122.058597,0,,1
1825,831825,N Civic Dr + Ygnacio Valley Rd,North Civic Drive and Ygnacio Valley Road,37.907155,-122.058855,0,,1
1795,831795,Newell Ave + Kaiser Medical Center,Newell Avenue and Kaiser Medical Center,37.892771,-122.059947,0,,1
1797,831797,Newell Ave + San Miguel Dr,Newell Avenue and San Miguel Drive,37.893263,-122.052139,0,,1
1798,831798,Newell Ave + S Broadway,Newell Avenue and South Broadway,37.893788,-122.054662,0,,1
1799,831799,Newell Ave + S Main St,Newell Avenue and South Main Street,37.893245,-122.057892,0,,1
1764,831764,N Main St + Arroyo Way,North Main Street and Arroyo Way,37.905526,-122.063802,0,,0
1761,831761,N Main St + Bonanza St,North Main Street and Bonanza Street,37.899928,-122.06094,0,,0
1763,831763,N Main St + Civic Dr,North Main Street and Civic Drive,37.901645,-122.061806,0,,1
1760,831760,N Main St + Duncan St,North Main Street and Duncan Street,37.898493,-122.060305,0,,1
1832,831832,N Main St + Geary Rd,North Main Street and Geary Road,37.925633,-122.062987,0,,1
1830,831830,N Main St + Lesnick Ln,North Main Street and Lesnick Lane,37.923635,-122.063464,0,,1
1833,831833,N Main St + Lesnick Ln,North Main Street and Lesnick Lane,37.923781,-122.063644,0,,1
2119,832119,N Main St + Parkside Dr,North Main Street and Parkside Drive,37.912401,-122.065332,0,,1
1837,831837,N Main St + Parkside Dr,North Main Street and Parkside Drive,37.911193,-122.06551,0,,1
1831,831831,N Main St + N Main Pet Lodge,North Main Street and North Main Pet Lodge,37.925028,-122.062967,0,,1
1834,831834,N Main St + Second Ave,North Main Street and Second Avenue,37.921551,-122.064419,0,,1
1828,831828,N Main St + Sos Dr,North Main Street and Sos Drive,37.918918,-122.065114,0,,1
1835,831835,N Main St + Third Ave,North Main Street and Third Avenue,37.919688,-122.065054,0,,1
1829,831829,N Main St + Auto Center Dr,North Main Street and Auto Center Drive,37.922378,-122.06392,0,,1
1827,831827,N Main St + San Luis Rd,North Main Street and San Luis Road,37.917575,-122.06561,0,,1
1836,831836,N Main St + Third Ave And San Luis Rd,North Main Street between Third Avenue and San Luis Road,37.918175,-122.06557,0,,1
1660,831660,Norris Canyon Rd + Camino Ramon,Norris Canyon Road and Camino Ramon,37.774371,-121.965324,0,,1
1659,831659,Norris Canyon Rd + Iron Horse Trail,Norris Canyon Road and Iron Horse Trail,37.775234,-121.963395,0,,1
1841,831841,N Wiget Ln + Mitchell Dr,North Wiget Lane and Mitchell Drive,37.928065,-122.026112,0,,1
1842,831842,N Wiget Ln + Mitchell Dr,North Wiget Lane and Mitchell Drive,37.927881,-122.026172,0,,1
1992,831992,N Wiget Ln + Mitchell Dr,North Wiget Lane and Mitchell Drive,37.929138,-122.027244,0,,1
1840,831840,N Wiget Ln + Shadelands Dr,North Wiget Lane and Shadelands Drive,37.926529,-122.024689,0,,1
1843,831843,N Wiget Ln + Shadelands Dr,North Wiget Lane and Shadelands Drive,37.926773,-122.025101,0,,1
1839,831839,N Wiget Ln + Ygnacio Valley Rd,North Wiget Lane and Ygnacio Valley Road,37.925243,-122.023767,0,,1
1844,831844,N Wiget Ln + Ygnacio Valley Rd,North Wiget Lane and Ygnacio Valley Road,37.9251,-122.023887,0,,1
1858,831858,Oak Rd + Charter Oak Cir,Oak Road and Charter Oak Circle,37.920078,-122.058795,0,,1
741,83741,Oak Grove Rd + Chalomar Rd,Oak Grove Road and Chalomar Road,37.947813,-122.033304,0,,1
738,83738,Oak Grove Rd + David Ave,Oak Grove Road and David Avenue,37.943701,-122.029747,0,,1
736,83736,Oak Grove Rd + Gilly Ln,Oak Grove Road and Gilly Lane,37.951255,-122.036742,0,,1
737,83737,Oak Grove Rd + Junction Dr,Oak Grove Road and Junction Drive,37.946303,-122.032132,0,,1
2209,832209,Oak Grove Rd + Mitchell Dr,Oak Grove Road and Mitchell Drive,37.932535,-122.019437,0,,1
744,83744,Oak Grove Rd + Monument Blvd,Oak Grove Road and Monument Boulevard,37.956241,-122.038709,0,,1
735,83735,Oak Grove Rd + Monument Blvd,Oak Grove Road and Monument Boulevard,37.95549,-122.038659,0,,1
743,83743,Oak Grove Rd + Pear Dr,Oak Grove Road and Pear Drive,37.953181,-122.037259,0,,1
2197,832197,Oak Grove Rd + Peach Willow Ln,Oak Grove Road and Peach Willow Lane,37.93261,-122.019317,0,,1
739,83739,Oak Grove Rd + Risdon Rd,Oak Grove Road and Risdon Road,37.944535,-122.030264,0,,1
740,83740,Oak Grove Rd + Rockne Ln,Oak Grove Road and Rockne Lane,37.946303,-122.031894,0,,1
1857,831857,Oak Grove Rd + Shadelands Dr,Oak Grove Road and Shadelands Drive,37.9299,-122.016834,0,,1
1845,831845,Oak Grove Rd + Shadelands Dr,Oak Grove Road and Shadelands Drive,37.930131,-122.01721,0,,1
1983,831983,Oak Grove Rd + Smith Ln,Oak Grove Road and Smith Lane,37.941488,-122.027464,0,,1
1982,831982,Oak Grove Rd + Smith Ln,Oak Grove Road and Smith Lane,37.941233,-122.027502,0,,1
1988,831988,Oak Grove Rd + Treat Blvd,Oak Grove Road and Treat Boulevard,37.93943,-122.025515,0,,0
1987,831987,Oak Grove Rd + Treat Blvd,Oak Grove Road and Treat Boulevard,37.93879,-122.025277,0,,1
742,83742,Oak Grove Rd + Whitman Rd,Oak Grove Road and Whitman Road,37.949013,-122.034377,0,,1
1863,831863,Oakland Blvd + Planned Parenthood-Walnut Creek Health Center,Oakland Boulevard and Planned Parenthood Walnut Creek Health Center,37.897833,-122.070259,0,,0
1509,831509,Oak Rd + I 680 Nb On Ramp,Oak Road and Interstate Six Eighty Northbound On Ramp,37.931665,-122.058994,0,,1
1862,831862,Oakland Blvd + Almond Ave,Oakland Boulevard and Almond Avenue,37.900368,-122.069882,0,,1
745,83745,Oak St + Galindo St,Oak Street and Galindo Street,37.972136,-122.03233,0,,1
746,83746,Oak St + Galindo St,Oak Street and Galindo Street,37.972256,-122.03247,0,,0
1860,831860,Oakland Blvd + Mt Diablo Blvd,Oakland Boulevard and Mount Diablo Boulevard,37.897448,-122.07012,0,,1
2188,832188,Oakland Blvd + Trinity Ave,Oakland Boulevard and Trinity Avenue,37.90118,-122.069285,0,,1
1493,831493,Oak Park Blvd + Hook Ave,Oak Park Boulevard and Hook Avenue,37.933398,-122.062909,0,,1
2283,832283,Oak Park Blvd + Monticello Ave,Oak Park Boulevard and Monticello Avenue,37.933539,-122.067179,0,,1
1503,831503,Oak Park Blvd + Patterson Blvd,Oak Park Boulevard and Patterson Boulevard,37.933683,-122.072345,0,,0
1496,831496,Oak Park Blvd + Patterson Blvd,Oak Park Boulevard and Patterson Boulevard,37.933803,-122.072802,0,,1
1504,831504,Oak Park Blvd + Monte Cresta Dr,Oak Park Boulevard and Monte Cresta Drive,37.933688,-122.069942,0,,0
1495,831495,Oak Park Blvd + Monte Cresta Dr,Oak Park Boulevard and Monte Cresta Drive,37.933771,-122.069942,0,,1
1507,831507,Oak Park Blvd + Pleasant Valley Dr,Oak Park Boulevard and Pleasant Valley Drive,37.93333,-122.062114,0,,1
1505,831505,Oak Park Blvd + Via Del Sol,Oak Park Boulevard and Via Del Sol,37.93312,-122.064657,0,,1
1859,831859,Oak Rd + Walden Park,Oak Road and Walden Park,37.921131,-122.058339,0,,1
753,83753,Olivera Rd + Ups Customer Center Concord,Olivera Road and United Parcel Service Customer Center Concord,37.998685,-122.05039,0,,1
756,83756,Olivera Rd + Grant St,Olivera Road and Grant Street,37.997683,-122.042285,0,,0
757,83757,Olivera Rd + Hillsborough Dr,Olivera Road and Hillsborough Drive,37.996531,-122.036602,0,,0
749,83749,Olivera Rd + Hillsborough Dr,Olivera Road and Hillsborough Drive,37.996785,-122.0368,0,,0
750,83750,Olivera Rd + Northwood Dr,Olivera Road and Northwood Drive,37.997905,-122.042344,0,,0
754,83754,Olivera Rd + Peralta Rd,Olivera Road and Peralta Road,37.998493,-122.047829,0,,1
752,83752,Olivera Rd + Peralta Rd,Olivera Road and Peralta Road,37.998645,-122.047364,0,,0
755,83755,Olivera Rd + Terraza Del Sol,Olivera Road and Terraza Del Sol,37.998203,-122.045007,0,,1
758,83758,Olivera Rd + Thunderbird Dr,Olivera Road and Thunderbird Drive,37.99601,-122.034179,0,,1
748,83748,Olivera Rd + Thunderbird Dr,Olivera Road and Thunderbird Drive,37.996086,-122.034188,0,,1
759,83759,Olivera Rd + Welch Ct,Olivera Road and Welch Court,37.995621,-122.03227,0,,1
747,83747,Olivera Rd + Welch Ct,Olivera Road and Welch Court,37.995678,-122.032181,0,,1
2074,832074,Old Orchard Rd + Arnold Dr,Old Orchard Road and Arnold Drive,37.99664,-122.110608,0,,1
1513,831513,Old Quarry Rd + Chilpancingo Pkwy,Old Quarry Road and Chilpancingo Parkway,37.974366,-122.067974,0,,1
1510,831510,Old Quarry Rd + Chilpancingo Pkwy,Old Quarry Road and Chilpancingo Parkway,37.974378,-122.068114,0,,1
2023,832023,Olivera Rd + Terraza Del Sol And Peralta Rd,Olivera Road between Terraza Del Sol and Peralta Road,37.998486,-122.046119,0,,1
1407,831407,Orinda Way + Orinda Community Center,Orinda Way and Orinda Community Center,37.882383,-122.187899,0,,1
2229,832229,Orindawoods Dr + Woodhall-Orindawoods Clubhouse,Orindawoods Drive and Woodhall Orindawoods Clubhouse,37.888996,-122.18005,0,,1
1409,831409,Orinda Way + Avenida De Orinda,Orinda Way and Avenida De Orinda,37.88538,-122.191794,0,,0
1411,831411,Orindawoods Dr + Ironbark Cir,Orindawoods Drive and Ironbark Circle,37.89014,-122.177773,0,,0
1410,831410,Orindawoods Dr + Ironbark Cir,Orindawoods Drive and Ironbark Circle,37.893033,-122.17552,0,,0
1408,831408,Orinda Way + Irwin Way,Orinda Way and Irwin Way,37.884215,-122.190005,0,,1
1406,831406,Orinda Way + Orinda Library,Orinda Way and Orinda Library,37.881538,-122.186787,0,,1
2254,832254,Oro Valley Cir Flag Stop Area 1,Oro Valley Circle Flag Stop Area One,37.889209,-122.020406,0,,1
2255,832255,Oro Valley Cir Flag Stop Area 2,Oro Valley Circle Flag Stop Area Two,37.887807,-122.023573,0,,0
1412,831412,Orindawoods Dr + Village Gate Rd,Orindawoods Drive and Village Gate Road,37.8853,-122.182415,0,,0
1010,831010,Pacheco Blvd + Ace Truckbox Center Martinez,Pacheco Boulevard and Ace Truckbox Center Martinez,38.011606,-122.104354,0,,1
1021,831021,Pacheco Blvd + Contra Costa Health Services Discovery House,Pacheco Boulevard and Contra Costa Health Services Discovery House,38.00369,-122.08508,0,,1
1004,831004,Pacheco Blvd + Arreba St,Pacheco Boulevard and Arreba Street,38.014305,-122.126287,0,,1
1029,831029,Pacheco Blvd + Arreba St,Pacheco Boulevard and Arreba Street,38.0144,-122.126307,0,,1
1014,831014,Pacheco Blvd + Arthur Rd,Pacheco Boulevard and Arthur Road,38.00626,-122.090569,0,,0
1022,831022,Pacheco Blvd + Arthur Rd,Pacheco Boulevard and Arthur Road,38.006878,-122.09128,0,,1
2127,832127,Pacheco Blvd + Blum Rd,Pacheco Boulevard and Blum Road,37.99454,-122.074432,0,,1
1007,831007,Pacheco Blvd + Bush St,Pacheco Boulevard and Bush Street,38.01283,-122.120585,0,,1
1028,831028,Pacheco Blvd + Bush St,Pacheco Boulevard and Bush Street,38.012885,-122.120804,0,,1
1015,831015,Pacheco Blvd + Carolos Dr,Pacheco Boulevard and Carolos Drive,37.990395,-122.073319,0,,1
1013,831013,Pacheco Blvd + Camino Del Sol,Pacheco Boulevard and Camino Del Sol,38.00826,-122.09569,0,,1
1023,831023,Pacheco Blvd + Camino Del Sol,Pacheco Boulevard and Camino Del Sol,38.008366,-122.095412,0,,1
1018,831018,Pacheco Blvd + Center Ave,Pacheco Boulevard and Center Avenue,37.982876,-122.067359,0,,1
1017,831017,Pacheco Blvd + Center Ave,Pacheco Boulevard and Center Avenue,37.982941,-122.067597,0,,1
1026,831026,Pacheco Blvd + Howe Rd,Pacheco Boulevard and Howe Road,38.012428,-122.111336,0,,0
2126,832126,Pacheco Blvd + Hwy 4 West Entrance,Pacheco Boulevard and Highway Four West Entrance,37.993558,-122.074174,0,,0
1012,831012,Pacheco Blvd + Morello Ave,Pacheco Boulevard and Morello Avenue,38.010271,-122.100915,0,,1
1011,831011,Pacheco Blvd + Morello Ave,Pacheco Boulevard and Morello Avenue,38.010728,-122.102089,0,,1
1024,831024,Pacheco Blvd + Morello Ave,Pacheco Boulevard and Morello Avenue,38.010982,-122.10228,0,,1
1020,831020,Pacheco Blvd + N Buchanan Cir,Pacheco Boulevard and North Buchanan Circle,37.990745,-122.073259,0,,1
765,83765,Parkside Dr + Concord Civic Center,Parkside Drive and Concord Civic Center,37.980938,-122.025337,0,,1
1008,831008,Pacheco Blvd + Peach St,Pacheco Boulevard and Peach Street,38.012353,-122.11683,0,,1
1025,831025,Pacheco Blvd + Refinery Rd,Pacheco Boulevard and Refinery Road,38.012127,-122.105263,0,,1
1019,831019,Pacheco Blvd + S Buchanan Cir,Pacheco Boulevard and South Buchanan Circle,37.987876,-122.071054,0,,1
1027,831027,Pacheco Blvd + Shell Ave,Pacheco Boulevard and Shell Avenue,38.012962,-122.118264,0,,1
1041,831041,Palmer Rd + Hawthorne Dr,Palmer Road and Hawthorne Drive,37.884946,-122.03229,0,,0
1864,831864,Palmer Rd + Hillendale Ct,Palmer Road and Hillendale Court,37.880083,-122.029709,0,,1
2125,832125,Pacheco Blvd + Little Valley Rd,Pacheco Boulevard and Little Valley Road,38.002903,-122.082459,0,,1
1040,831040,Palmer Rd + Sylvan Rd,Palmer Road and Sylvan Road,37.882213,-122.0308,0,,1
1042,831042,Palmer Rd + Mountain View Blvd,Palmer Road and Mountain View Boulevard,37.886723,-122.033324,0,,0
2122,832122,Parkside Dr + N Civic Dr And Pimlico Dr,Parkside Drive between North Civic Drive and Pimlico Drive,37.911845,-122.060644,0,,1
1016,831016,Pacheco Blvd + Pacheco Manor Dr,Pacheco Boulevard and Pacheco Manor Drive,37.988655,-122.071929,0,,1
2121,832121,Parkside Dr + N Broadway,Parkside Drive and North Broadway,37.911793,-122.06247,0,,1
1514,831514,Patterson Blvd + Santa Barbara Rd,Patterson Boulevard and Santa Barbara Road,37.936068,-122.072305,0,,1
1519,831519,Patterson Blvd + Santa Barbara Rd,Patterson Boulevard and Santa Barbara Road,37.936186,-122.072345,0,,1
1009,831009,Pacheco Blvd + Santa Fe Ave,Pacheco Boulevard and Santa Fe Avenue,38.012266,-122.111445,0,,1
1515,831515,Patterson Blvd + Roberta Rd,Patterson Boulevard and Roberta Road,37.939295,-122.07016,0,,1
1518,831518,Patterson Blvd + Roberta Ave,Patterson Boulevard and Roberta Avenue,37.938825,-122.070279,0,,1
1516,831516,Patterson Blvd + Soule Ave,Patterson Boulevard and Soule Avenue,37.941301,-122.069584,0,,1
1517,831517,Patterson Blvd + Soule Ave,Patterson Boulevard and Soule Avenue,37.941249,-122.06971,0,,1
764,83764,Parkside Dr + Willow Pass Rd,Parkside Drive and Willow Pass Road,37.980628,-122.025059,0,,1
767,83767,Pennsylvania Blvd + Highlands Park,Pennsylvania Boulevard and Highlands Park,37.943025,-121.955649,0,,1
770,83770,Pennsylvania Blvd + Colorado Dr,Pennsylvania Boulevard and Colorado Drive,37.947578,-121.956604,0,,0
769,83769,Pennsylvania Blvd + Michigan Blvd,Pennsylvania Boulevard and Michigan Boulevard,37.944376,-121.954615,0,,1
766,83766,Pennsylvania Blvd + Washington Blvd,Pennsylvania Boulevard and Washington Boulevard,37.947893,-121.95686,0,,1
771,83771,Peralta Rd + Dalis Dr,Peralta Road and Dalis Drive,37.99973,-122.047669,0,,0
772,83772,Pine Hollow Rd + Pine Hollow School,Pine Hollow Road and Pine Hollow School,37.941273,-121.954595,0,,1
773,83773,Pine Hollow Rd + Redlands Way,Pine Hollow Road and Redlands Way,37.941241,-121.951992,0,,0
927,83927,Pine St + Douglas Dr,Pine Street and Douglas Drive,37.995943,-122.121002,0,,1
2221,832221,Pine St + Sentinel Dr,Pine Street and Sentinel Drive,37.99758,-122.122592,0,,1
2216,832216,Pine St + Sentinel Dr,Pine Street and Sentinel Drive,37.99725,-122.122565,0,,0
1030,831030,Pine St + Susana St,Pine Street and Susana Street,38.015735,-122.130631,0,,1
1663,831663,Pine Valley Rd + Broadmoor Dr,Pine Valley Road and Broadmoor Drive,37.739321,-121.941919,0,,1
1218,831218,Pleasant Hill Rd + Hwy 24,Pleasant Hill Road and Highway Twenty Four,37.897628,-122.096062,0,,1
1528,831528,Pleasant Hill Rd + Devon Ave,Pleasant Hill Road and Devon Avenue,37.956126,-122.090704,0,,1
1531,831531,Pleasant Hill Rd + Linda Ln,Pleasant Hill Road and Linda Lane,37.952136,-122.084882,0,,1
1526,831526,Pleasant Hill Rd + Mangini Rd,Pleasant Hill Road and Mangini Road,37.95246,-122.085022,0,,1
1525,831525,Pleasant Hill Rd + Mercury Way,Pleasant Hill Road and Mercury Way,37.951278,-122.083869,0,,1
1532,831532,Pleasant Hill Rd + Strand Ave,Pleasant Hill Road and Strand Avenue,37.950675,-122.08371,0,,1
1527,831527,Pleasant Hill Rd + Taylor Blvd,Pleasant Hill Road and Taylor Boulevard,37.953703,-122.086829,0,,1
1530,831530,Pleasant Hill Rd + Taylor Blvd,Pleasant Hill Road and Taylor Boulevard,37.95393,-122.087624,0,,1
1529,831529,Pleasant Hill Rd + Paso Nogal,Pleasant Hill Road and Paso Nogal,37.957275,-122.091875,0,,1
1524,831524,Pleasant Hill Rd + Valley View Rd,Pleasant Hill Road and Valley View Road,37.948986,-122.082717,0,,1
778,83778,Port Chicago Hwy + Arnold Industrial Way,Port Chicago Highway and Arnold Industrial Way,38.011765,-122.023152,0,,1
780,83780,Port Chicago Hwy + Arnold Industrial Way,Port Chicago Highway and Arnold Industrial Way,38.011431,-122.02335,0,,1
779,83779,Port Chicago Hwy + Bates Ave,Port Chicago Highway and Bates Avenue,38.014463,-122.02476,0,,0
775,83775,Port Chicago Hwy + Concord Blvd,Port Chicago Highway and Concord Boulevard,37.97776,-122.029192,0,,1
776,83776,Port Chicago Hwy + Olivera Rd,Port Chicago Highway and Olivera Road,37.995505,-122.030562,0,,1
782,83782,Port Chicago Hwy + Olivera Rd,Port Chicago Highway and Olivera Road,37.995911,-122.030522,0,,1
781,83781,Port Chicago Hwy + Panoramic Dr,Port Chicago Highway and Panoramic Drive,38.004295,-122.024292,0,,1
1867,831867,Pringle Ave + N Main St,Pringle Avenue and North Main Street,37.907716,-122.065054,0,,1
2224,832224,Railroad Ave + Church St,Railroad Avenue and Church Street,37.8202,-121.99904,0,,1
1123,831123,Railroad Ave + Love Ln,Railroad Avenue and Love Lane,37.823765,-122.003264,0,,1
1118,831118,Railroad Ave + Prospect Ave,Railroad Avenue and Prospect Avenue,37.82088,-122.000324,0,,1
1998,831998,Railroad Ave + Linda Mesa Ave,Railroad Avenue and Linda Mesa Avenue,37.822568,-122.00227,0,,1
1117,831117,Railroad Ave + Love Ln And Linda Mesa Ave,Railroad Avenue between Love Lane and Linda Mesa Avenue,37.823518,-122.003284,0,,1
1870,831870,Riviera Ave + Short St,Riviera Avenue and Short Street,37.909213,-122.067399,0,,1
2252,832252,Rockspring Pl Flag Stop Area 1,Rockspring Place Flag Stop Area One,37.889333,-122.02292,0,,1
2253,832253,Rockspring Pl Flag Stop Area 2,Rockspring Place Flag Stop Area Two,37.889592,-122.021233,0,,1
1221,831221,Rohrer Dr + Merriewood Dr,Rohrer Drive and Merriewood Drive,37.86116,-122.091675,0,,0
2261,832261,Rossmoor Shopping Center,Rossmoor Shopping Center,37.878198,-122.072783,0,,1
1873,831873,Rossmoor Pkwy + Tice Valley Blvd,Rossmoor Parkway and Tice Valley Boulevard,37.877221,-122.071372,0,,1
1874,831874,Rudgear Rd + Youngs Ct,Rudgear Road and Youngs Court,37.879566,-122.03694,0,,0
784,83784,Salvio St + Colfax St,Salvio Street and Colfax Street,37.978469,-122.032799,0,,1
783,83783,Salvio St + Date St,Salvio Street and Date Street,37.980671,-122.028437,0,,1
786,83786,Salvio St + Galindo St,Salvio Street and Galindo Street,37.97652,-122.036702,0,,1
785,83785,Salvio St + Galindo St,Salvio Street and Galindo Street,37.976715,-122.036522,0,,1
787,83787,Salvio St + Grant St,Salvio Street and Grant Street,37.977901,-122.033742,0,,1
1413,831413,Santa Maria Way + Orinda Way,Santa Maria Way and Orinda Way,37.881008,-122.186012,0,,1
1044,831044,San Miguel Dr + Hillview Ter,San Miguel Drive and Hillview Terrace,37.88778,-122.040635,0,,0
1051,831051,San Miguel Dr + St Lukes Lutheran Church,San Miguel Drive and Saint Lukes Lutheran Church,37.882916,-122.03539,0,,0
794,83794,San Miguel Rd + Sunny Acres Mobile Home And Rv Park,San Miguel Road and Sunny Acres Mobile Home and RV Park,37.96268,-122.029867,0,,0
789,83789,San Miguel Rd + Sunny Acres Mobile Home And Rv Park,San Miguel Road and Sunny Acres Mobile Home and RV Park,37.962436,-122.029729,0,,0
1046,831046,San Miguel Dr + Adeline Dr,San Miguel Drive and Adeline Drive,37.890495,-122.045622,0,,0
1875,831875,San Miguel Dr + Blackwood Dr,San Miguel Drive and Blackwood Drive,37.891326,-122.04905,0,,0
792,83792,San Miguel Rd + Galloway Dr,San Miguel Road and Galloway Drive,37.957628,-122.026985,0,,1
791,83791,San Miguel Rd + Galloway Dr,San Miguel Road and Galloway Drive,37.958282,-122.027703,0,,0
1052,831052,San Miguel Dr + Milton Ave,San Miguel Drive and Milton Avenue,37.881191,-122.037834,0,,0
793,83793,San Miguel Rd + Tioga Rd,San Miguel Road and Tioga Road,37.960315,-122.028655,0,,1
790,83790,San Miguel Rd + Tioga Rd,San Miguel Road and Tioga Road,37.960136,-122.028555,0,,1
1043,831043,San Miguel Dr + Mountain View Blvd,San Miguel Drive and Mountain View Boulevard,37.886085,-122.037072,0,,0
1045,831045,San Miguel Dr + Shady Glen Rd,San Miguel Drive and Shady Glen Road,37.88902,-122.043259,0,,0
1885,831885,S Broadway + Mt Diablo Blvd,South Broadway and Mount Diablo Boulevard,37.89777,-122.057662,0,,1
1880,831880,S Broadway + Mt Diablo Blvd,South Broadway and Mount Diablo Boulevard,37.89725,-122.057404,0,,1
1883,831883,S Broadway + Newell Ave,South Broadway and Newell Avenue,37.893923,-122.055,0,,1
1882,831882,S Broadway + Newell Ave,South Broadway and Newell Avenue,37.894184,-122.055443,0,,1
1886,831886,S California Blvd + Botelho Dr,South California Boulevard and Botelho Drive,37.894773,-122.061974,0,,1
1889,831889,S California Blvd + Botelho Dr,South California Boulevard and Botelho Drive,37.8944,-122.061875,0,,1
1808,831808,S California Blvd + Newell Ave,South California Boulevard and Newell Avenue,37.892946,-122.061199,0,,1
1737,831737,S California Blvd + Olympic Blvd,South California Boulevard and Olympic Boulevard,37.896458,-122.062987,0,,1
1888,831888,S California Blvd + Mt Diablo Blvd And Olympic Blvd,South California Boulevard between Mount Diablo Boulevard and Olympic Boulevard,37.896546,-122.063385,0,,1
1993,831993,Shadelands Dr + N Via Monte,Shadelands Drive and North Via Monte,37.929161,-122.019019,0,,0
2196,832196,Shadelands Dr + Lennon Ln,Shadelands Drive and Lennon Lane,37.925661,-122.027502,0,,1
